,title,condition,price,location,price($),country_code,store_name,store_type,simple_condition,brand,has_brand,title_length,log_price,log_title_length
7202,In Extenso Men's Leather Jacket Size XL Black LLV794,Pre-Owned,$43.74,Italy,43.74,IT,eBay,International,Used,Other,False,52,3.8008679560619836,3.970291913552122
7203,Real Leather Jacket Genuine Leather Used Man Size 44 Black XYM809L,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,66,3.685122405236224,4.204692619390966
7204,Coin. Leather Jacket Used Man Brown Size M PGC761PI,Pre-Owned,$32.99,Italy,32.99,IT,eBay,International,Used,Other,False,51,3.5260663637080247,3.9512437185814275
7206,Real Leather Jacket Used Man Size 46 Walnut XYC505L,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,51,3.685122405236224,3.9512437185814275
7208,CLEIREN Leather Jacket Used Man Brown Size 54 PGC1058PI,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,55,3.6871279210751298,4.02535169073515
7209,Salvatore Lepore Leather Jacket Used Man Size 52 Black LLR78,Pre-Owned,$79.71,Italy,79.71,IT,eBay,International,Used,Other,False,60,4.390862483336281,4.110873864173311
7210,BRASCHI Leather Jacket Used Man Black Size XL PGC1049PI,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,55,3.6871279210751298,4.02535169073515
7211,Bata Jacket Leather Man Tg50 Brown LLV754,Pre-Owned,$43.55,Italy,43.55,IT,eBay,International,Used,Other,False,41,3.796612153916818,3.7376696182833684
7212,Fashionable Leather Jacket Used Men Size 54 Leather XYR625L,Pre-Owned,$56.03,Italy,56.03,IT,eBay,International,Used,Other,False,59,4.043577445168448,4.0943445622221
7213,Genuine Leather Jacket Used Men's Size 54 Brown XXC341L,Pre-Owned,$48.72,Italy,48.72,IT,eBay,International,Used,Other,False,55,3.9064072666425105,4.02535169073515
7214,Compagnia Delle Pelli Leather Jacket Man Tg52 Black LLV1052,Pre-Owned,$58.47,Italy,58.47,IT,eBay,International,Used,Other,False,59,4.085471983718502,4.0943445622221
7215,Jacket Coat mondopelle Men's Leather Black Size 46 Cod. AM191,Pre-Owned,$63.89,Italy,63.89,IT,eBay,International,Used,Other,False,61,4.1726935286330775,4.127134385045092
7216,Jacket Genuine Leather Used Man Size M Brown XYM694L,Pre-Owned,$40.59,Italy,40.59,IT,eBay,International,Used,Other,False,52,3.7278597537548204,3.970291913552122
7217,Blasius Leather Jacket Model Biker Man Tg52 White LLV1019,Pre-Owned,$66.86,Italy,66.86,IT,eBay,International,Used,Other,False,57,4.2174467593560845,4.060443010546419
7219,Real Leather Jacket Genuine Leather Used Man Size 56 Brown XYM564L,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,66,3.685122405236224,4.204692619390966
7221,Jacket Skin Used Man Black Size XL PGS123PI,Pre-Owned,$34.73,Italy,34.73,IT,eBay,International,Used,Other,False,43,3.5759906720353185,3.784189633918261
7222,Barone Jacket Genuine Leather Used Man TG XXL Brown XYC1095L,Pre-Owned,$49.90,Italy,49.9,IT,eBay,International,Used,Other,False,60,3.929862923556477,4.110873864173311
7223,Privilegi Jacket Genuine Leather Used Woman Size 46 Brown LLV46,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,63,3.775286481854675,4.1588830833596715
7224,Men's Jacket Man Black Leather Used Size M Gbt 206 Lz,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,53,3.685122405236224,3.9889840465642745
7225,Conbipel Jacket Genuine Leather Man Tg46 Brown LLV910,Pre-Owned,$65.67,Italy,65.67,IT,eBay,International,Used,Other,False,53,4.199755076629969,3.9889840465642745
7226,Jacket Leather Man Tg50 Black LLV783,Pre-Owned,$46.26,Italy,46.26,IT,eBay,International,Used,Other,False,36,3.8556642717587617,3.6109179126442243
7227,Men's Leather Jacket Size XL Black LLV895,Pre-Owned,$73.26,Italy,73.26,IT,eBay,International,Used,Other,False,41,4.307572448748934,3.7376696182833684
7228,Blue Staff Leather Jacket Man Size XL Black LLV730,Pre-Owned,$51.61,Italy,51.61,IT,eBay,International,Used,Other,False,50,3.962906215742716,3.9318256327243257
7229,Men's Jacket Man Brown IN Vera Leather Vintage Size 52 Mon 910 Lz,Pre-Owned,$34.36,Italy,34.36,IT,eBay,International,Used,Vintage,False,65,3.5655812377694427,4.189654742026425
7230,Genuine Leather Jacket Used Men's Size L Black XXC400L,Pre-Owned,$36.09,Italy,36.09,IT,eBay,International,Used,Other,False,54,3.6133473915014993,4.007333185232471
7231,Fashion Men's Short Jacket Lapel Long Sleeve Coat Faux Leather Punk  Overcoat,Brand New,$83.19,China,83.19,CN,eBay,International,New,Other,False,77,4.4330761493495725,4.356708826689592
7232,Real leather used men's jacket size XL green XXM234L,Pre-Owned,$38.41,Italy,38.41,IT,eBay,International,Used,Other,False,52,3.6740195912069122,3.970291913552122
7233,OK PELLE Jacket Genuine Leather Used Man Size M Beige LLV33,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,59,3.6871279210751298,4.0943445622221
7234,Conbipel Leather Jacket Reindeer Used Man Size 54 Camel XXE54L,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,62,3.6871279210751298,4.143134726391533
7235,Conbipel Jacket Model Aviator Genuine Leather Man Tg56 Black LLV1056,Pre-Owned,$73.82,Italy,73.82,IT,eBay,International,Used,Other,False,68,4.31508522892,4.23410650459726
7236,Conbipel Jacket Genuine Leather Man Tg50 Black LLV1135,Pre-Owned,$54.34,Italy,54.34,IT,eBay,International,Used,Other,False,54,4.01349597435878,4.007333185232471
7237,Conbipel Leather Jacket Used Woman Black Size 44 PGC1064PI,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,58,3.775286481854675,4.07753744390572
7238,MARSHALL ANGEL Jacket Faux Leather Bixer Used Man Black TG XXL PGC1140PI,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,72,3.6871279210751298,4.290459441148391
7239,Leather Jacket Woman Genuine Leather Black Size M PGE025LZ,Pre-Owned,$33.39,Italy,33.39,IT,eBay,International,Used,Other,False,58,3.537765824444175,4.07753744390572
7240,Jacket Coat dalian Leather Men Brown Size 50 Cod. CC084,Pre-Owned,$66.48,Italy,66.48,IT,eBay,International,Used,Other,False,55,4.211831257677767,4.02535169073515
7241,Enry Leather Jacket Used Man Tg54 Camel LLV384,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,46,3.685122405236224,3.8501476017100584
7242,Gaudí Used Leather Jacket Men Size 44 Black LLV1512,Pre-Owned,$77.64,Italy,77.64,IT,eBay,International,Used,Other,False,51,4.364880475838911,3.9512437185814275
7243,Brown Leather Jacket Used Men Size 48 PGS613PI,Pre-Owned,$35.97,Italy,35.97,IT,eBay,International,Used,Other,False,46,3.6101067729485403,3.8501476017100584
7244,Freetime Leather Jacket Man Tg52 Green LLV1342,Pre-Owned,$102.61,Italy,102.61,IT,eBay,International,Used,Other,False,46,4.640633850263661,3.8501476017100584
7245,L.Lambertazzi Jacket Genuine Leather Used Man Size 50 Black LLV69,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,65,3.775286481854675,4.189654742026425
7246,Into Collection Men's Jacket Brown Leather Tg50 AD123,Pre-Owned,$52.83,Italy,52.83,IT,eBay,International,Used,Other,False,53,3.985830932572866,3.9889840465642745
7247,Conbipel Jacket Genuine Leather Man Tg44 Black LLV1085,Pre-Owned,$53.15,Italy,53.15,IT,eBay,International,Used,Other,False,54,3.9917579734469997,4.007333185232471
7248,Incorpel Jacket Genuine Leather Used Man Size 46 Brown LLV172,Pre-Owned,$50.18,Italy,50.18,IT,eBay,International,Used,Other,False,61,3.935348830731643,4.127134385045092
7249,Leather Jacket Used Man Tg50 Brown LLE137,Pre-Owned,$76.75,Italy,76.75,IT,eBay,International,Used,Other,False,41,4.353498551059343,3.7376696182833684
7251,Desi Jacket Leather Man Tg50 Black LLV767,Pre-Owned,$45.92,Italy,45.92,IT,eBay,International,Used,Other,False,41,3.848444023785275,3.7376696182833684
7252,Jean Gabriel Leather Jacket Man Tg52 Red LLV852,Pre-Owned,$69.69,Italy,69.69,IT,eBay,International,Used,Other,False,47,4.258304120182863,3.871201010907891
7253,Conbipel Jacket Genuine Leather Used Man Size 46 Brown LLD151,Pre-Owned,$39.25,Italy,39.25,IT,eBay,International,Used,Other,False,61,3.6951100038645723,4.127134385045092
7254,Settebello Leather Jacket Wool Blend Used Man Size 48 Black XXC208L,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,67,3.685122405236224,4.219507705176107
7255,Conbipel Brown Leather Jacket Used Man Size 54 XXC043L,Pre-Owned,$35.97,Italy,35.97,IT,eBay,International,Used,Other,False,54,3.6101067729485403,4.007333185232471
7257,Action Jacket Men's Leather Black Tg46 AM325,Pre-Owned,$80.30,Italy,80.3,IT,eBay,International,Used,Other,False,44,4.398146016553765,3.8066624897703196
7258,The Warriors Movie Rogues Leather Vest Halloween Costume Replica Luther Vest,Brand New,$110.00,United Arab Emirates,110.0,AE,eBay,International,New,Other,False,76,4.709530201312334,4.343805421853684
7259,New Zara Cropped Faux Leather Puffer Jacket Black S 5320/343 coat winter sweater,Brand New,$169.99,Canada,169.99,CA,eBay,International,New,Other,False,80,5.141605075260502,4.394449154672439
7261,Andrew Men's Genuine Leather Jacket Size 100 - Good Condition,Pre-Owned,$130.44,South Korea,130.44,KR,eBay,International,Used,Other,False,61,4.878550473729012,4.127134385045092
7262,Men's Faux Leather Biker Jacket - Hooded Motorcycle Autumn/Winter Coat,Brand New,$55.38,United Kingdom,55.38,GB,eBay,International,New,Other,False,70,4.032114485685967,4.2626798770413155
7263,Conbipel Jacket Genuine Leather Man Tg44 Beige LLV1400,Pre-Owned,$66.57,Italy,66.57,IT,eBay,International,Used,Other,False,54,4.213164097564083,4.007333185232471
7264,Grand Ford Leather Jacket Used Man Tg48 Black LLD409,Pre-Owned,$40.90,Italy,40.9,IT,eBay,International,Used,Other,False,52,3.735285826928092,3.970291913552122
7267,Claudio Pelletteria Leather Jacket Used Man Tgl Brown LLV374,Pre-Owned,$60.33,Italy,60.33,IT,eBay,International,Used,Other,False,60,4.116269119637892,4.110873864173311
7268,Sheepskin Used Pre-owned Man Mustard Size 48 MGS158PI,Pre-Owned,$83.59,Italy,83.59,IT,eBay,International,Used,Other,False,53,4.437816056315923,3.9889840465642745
7269,Pentium Leather Jacket/Reindeer Used Man Size 50 Brown XYE269L,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,62,3.775286481854675,4.143134726391533
7270,Suede Leather Jacket Man Brown Size 48 PGE074LZ,Pre-Owned,$25.10,Italy,25.1,IT,eBay,International,Used,Other,False,47,3.261935314328648,3.871201010907891
7273,Jacket Genuine Leather Used Woman Size 46 Black LLV221,Pre-Owned,$51.55,Italy,51.55,IT,eBay,International,Used,Other,False,54,3.96176509732296,4.007333185232471
7274,Girand Ford Leather Jacket Man Tg48 Green LLV1442,Pre-Owned,$79.15,Italy,79.15,IT,eBay,International,Used,Other,False,49,4.383899879055562,3.912023005428146
7276,Leather Jacket Used Man Tg52 Brown LLE90,Pre-Owned,$67.92,Italy,67.92,IT,eBay,International,Used,Other,False,40,4.232946411659729,3.713572066704308
7277,Canda Jacket Genuine Leather Used Man Size 56 Brown XYM479L,Pre-Owned,$52.69,Italy,52.69,IT,eBay,International,Used,Other,False,59,3.983226764434478,4.0943445622221
7280,Men's Jacket Real Pelle Black Tg.50 Italy Vintage,Pre-Owned,$51.13,Italy,51.13,IT,eBay,International,Used,Vintage,False,49,3.9537405987800147,3.912023005428146
7281,Leather Jacket Man Brown Size 46 PGC061LZ,Pre-Owned,$23.83,Italy,23.83,IT,eBay,International,Used,Other,False,41,3.2120525995200753,3.7376696182833684
7282,Conbipel Jacket Genuine Leather Used Man Size 48 Light Brown XYM865L,Pre-Owned,$45.71,Italy,45.71,IT,eBay,International,Used,Other,False,68,3.8439582745140166,4.23410650459726
7283,Jacket Coat i navigli Leather Man Black Size 52 Cod. AN358,Pre-Owned,$108.01,Italy,108.01,IT,eBay,International,Used,Other,False,58,4.691439621140267,4.07753744390572
7284,Alberto bruni Jacket Genuine Leather Used Man Size 46 Black XYC886L,Pre-Owned,$69.43,Italy,69.43,IT,eBay,International,Used,Other,False,67,4.254619308757319,4.219507705176107
7285,Vera Pelle Leather Jacket Used Man Tg44 Green LLV414,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,52,3.685122405236224,3.970291913552122
7286,Glopel Leather Jacket Used Man Tg50 Grey LLD435,Pre-Owned,$69.51,Italy,69.51,IT,eBay,International,Used,Other,False,47,4.25575454373095,3.871201010907891
7287,Generic Jacket Genuine Leather Used Man Size 62 Black LLV24,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,59,3.6871279210751298,4.0943445622221
7288,MEN YELLOW LEATHER CASUAL BIKER JACKET GENUINE COAT STYL MOTORCYCLE CAFE RACER,New (Other),$129.00,India,129.0,IN,eBay,International,New,Other,False,78,4.867534450455582,4.3694478524670215
7289,Leather Jacket COMPAGNIA DELLE PELLI Man Genuine Leather Black TG42 PG081LZ,Pre-Owned,$17.27,Italy,17.27,IT,eBay,International,Used,Other,False,75,2.9052603703899154,4.330733340286331
7290,Jacket Coat mondopelle Men's Leather Black Size 46 Cod. AM191,Pre-Owned,$63.89,Italy,63.89,IT,eBay,International,Used,Other,False,61,4.1726935286330775,4.127134385045092
7291,Leather Jacket Man Tg54 Black LLV1694,Pre-Owned,$87.10,Italy,87.1,IT,eBay,International,Used,Other,False,37,4.478472532942134,3.6375861597263857
7292,Jacket Leather Man Tg56 Black LLV900,Pre-Owned,$69.82,Italy,69.82,IT,eBay,International,Used,Other,False,36,4.2601414466837575,3.6109179126442243
7294,MARSHALL ANGEL Jacket Faux Leather Bixer Used Man Black TG XXL PGC1140PI,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,72,3.6871279210751298,4.290459441148391
7295,Men Genuine Lambskin Suede Leather Waist Jacket Brown Quilted Vest Coat,New (Other),$122.55,India,122.55,IN,eBay,International,New,Other,False,71,4.816645932434619,4.276666119016055
7296,Real Leather Jacket Used Men Man Size 50 Black XYC1147L,Pre-Owned,$43.07,Italy,43.07,IT,eBay,International,Used,Other,False,55,3.7857792788538958,4.02535169073515
7298,Jacket Coat dalian Leather Men Brown Size 50 Cod. CC084,Pre-Owned,$66.48,Italy,66.48,IT,eBay,International,Used,Other,False,55,4.211831257677767,4.02535169073515
7299,L.Lambertazzi Jacket Genuine Leather Used Man Size 50 Black LLV69,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,65,3.775286481854675,4.189654742026425
7300,Jacket Coat Incorpel Men's Leather Brown Size 48 Cod. AM246,Pre-Owned,$79.43,Italy,79.43,IT,eBay,International,Used,Other,False,59,4.387387240915977,4.0943445622221
7301,Deadpool Ryan Reynolds Red Shearling Fur Jacket Coat For Mens and Womens,Brand New,$69.23,United Kingdom,69.23,GB,eBay,International,New,Other,False,72,4.251775570170929,4.290459441148391
7302,Conbipel Jacket Genuine Leather Man Tg44 Black LLV1085,Pre-Owned,$53.15,Italy,53.15,IT,eBay,International,Used,Other,False,54,3.9917579734469997,4.007333185232471
7303,Jacket MAX Leather Man Brown Vintage Size M MON1543LZ,Pre-Owned,$40.26,Italy,40.26,IT,eBay,International,Used,Vintage,False,53,3.7198935076431057,3.9889840465642745
7305,Conbipel Jacket Genuine Leather Used Man Size 52 Black XYM900L,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,62,3.6871279210751298,4.143134726391533
7307,Into Collection Men's Jacket Brown Leather Tg50 AD123,Pre-Owned,$52.83,Italy,52.83,IT,eBay,International,Used,Other,False,53,3.985830932572866,3.9889840465642745
7308,New Classic Puffer Bomber Zipper stylish Genuine Lambskin Leather Jacket,New (Other),$129.00,India,129.0,IN,eBay,International,New,Other,False,72,4.867534450455582,4.290459441148391
7311,Angelo Litrico Leather Jacket Man Tg54 Black LLV801,Pre-Owned,$65.80,Italy,65.8,IT,eBay,International,Used,Other,False,51,4.2017030805426,3.9512437185814275
7312,Desi Jacket Leather Man Tg50 Black LLV767,Pre-Owned,$45.92,Italy,45.92,IT,eBay,International,Used,Other,False,41,3.848444023785275,3.7376696182833684
7313,Conbipel Brown Leather Jacket Used Man Size 54 XXC043L,Pre-Owned,$35.97,Italy,35.97,IT,eBay,International,Used,Other,False,54,3.6101067729485403,4.007333185232471
7316,Action Jacket Men's Leather Black Tg46 AM325,Pre-Owned,$80.30,Italy,80.3,IT,eBay,International,Used,Other,False,44,4.398146016553765,3.8066624897703196
7317,Jacket Genuine Leather Used Woman Size 46 Black LLV221,Pre-Owned,$51.55,Italy,51.55,IT,eBay,International,Used,Other,False,54,3.96176509732296,4.007333185232471
7318,Jacket Coat Conbipel Men's Leather Black Size 54 Cod. AM196,Pre-Owned,$67.35,Italy,67.35,IT,eBay,International,Used,Other,False,59,4.224641563169959,4.0943445622221
7319,CONBIPEL Used Leather Jacket Men Size 48 Black LLR52,Pre-Owned,$63.43,Italy,63.43,IT,eBay,International,Used,Other,False,52,4.1655793631505516,3.970291913552122
7320,Generic Jacket Genuine Leather Used Woman Size 44 Burgundy LLD191,Pre-Owned,$51.67,Italy,51.67,IT,eBay,International,Used,Other,False,65,3.964046033495298,4.189654742026425
7321,C. D.P Jacket Genuine Leather Used Man Size 48 Brown XYC832L,Pre-Owned,$46.14,Italy,46.14,IT,eBay,International,Used,Other,False,60,3.853121897507985,4.110873864173311
7322,Stefano Pastore Leather Jacket Man Tg60 Black LLV1963,Pre-Owned,$102.61,Italy,102.61,IT,eBay,International,Used,Other,False,53,4.640633850263661,3.9889840465642745
7323,Andrew Men's Genuine Leather Jacket Size 100 - Good Condition,Pre-Owned,$130.44,South Korea,130.44,KR,eBay,International,Used,Other,False,61,4.878550473729012,4.127134385045092
7324,Men's Faux Leather Biker Jacket - Hooded Motorcycle Autumn/Winter Coat,Brand New,$55.38,United Kingdom,55.38,GB,eBay,International,New,Other,False,70,4.032114485685967,4.2626798770413155
7325,Conbipel Jacket Genuine Leather Man Tg44 Beige LLV1400,Pre-Owned,$66.57,Italy,66.57,IT,eBay,International,Used,Other,False,54,4.213164097564083,4.007333185232471
7326,Leather Jacket Used Woman Size 42 Turquoise XYE194L,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,51,3.775286481854675,3.9512437185814275
7327,Claudio Pelletteria Leather Jacket Used Man Tgl Brown LLV374,Pre-Owned,$60.33,Italy,60.33,IT,eBay,International,Used,Other,False,60,4.116269119637892,4.110873864173311
7328,Real Leather Jacket Used Man Size 50 Brown XXC352L,Pre-Owned,$39.07,Italy,39.07,IT,eBay,International,Used,Other,False,50,3.6906279246480533,3.9318256327243257
7329,Jacket Men's Leather Black Size XL Cod. AN235,Pre-Owned,$58.71,Italy,58.71,IT,eBay,International,Used,Other,False,45,4.089499510558901,3.828641396489095
7330,Conbipel Leather Jacket Used Man Size 44 Salmon XXC381L,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,55,3.685122405236224,4.02535169073515
7331,Leather Jacket Woman Genuine Leather Black Size M PGE025LZ,Pre-Owned,$33.39,Italy,33.39,IT,eBay,International,Used,Other,False,58,3.537765824444175,4.07753744390572
7332,Pentium Leather Jacket/Reindeer Used Man Size 50 Brown XYE269L,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,62,3.775286481854675,4.143134726391533
7333,Suede Leather Jacket Man Brown Size 48 PGE074LZ,Pre-Owned,$25.10,Italy,25.1,IT,eBay,International,Used,Other,False,47,3.261935314328648,3.871201010907891
7335,Conbipel Jacket Genuine Leather Man Tg50 Black LLV1135,Pre-Owned,$54.34,Italy,54.34,IT,eBay,International,Used,Other,False,54,4.01349597435878,4.007333185232471
7336,Mens Leather Trench Coat Jacket Lambskin Modern Winter Overcoat Classic Soft,New (Other),$206.70,India,206.7,IN,eBay,International,New,Other,False,76,5.336094730882067,4.343805421853684
7338,Generic Jacket Genuine Leather Used Man Size 25 Beige LLV54,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,59,3.685122405236224,4.0943445622221
7339,Jacket Coat espansionpelle Leather Man Colour Marronetaglia 48 Cod. AM213,Pre-Owned,$77.01,Italy,77.01,IT,eBay,International,Used,Other,False,73,4.356837023600222,4.30406509320417
7340,Terranova Jacket in Real Leather Used Men Man Size L Walnut XYC1183L,Pre-Owned,$50.33,Italy,50.33,IT,eBay,International,Used,Other,False,68,3.9382753765722116,4.23410650459726
7341,Leather Jacket Used Man Brown Size 52 PGC549PI,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,46,3.685122405236224,3.8501476017100584
7342,Marco Jacket Genuine Leather Used Man Size 52 Black LLV96,Pre-Owned,$47.37,Italy,47.37,IT,eBay,International,Used,Other,False,57,3.878879786834892,4.060443010546419
7345,Real leather jacket used men size 48 beige XYC1151L,Pre-Owned,$40.91,Italy,40.91,IT,eBay,International,Used,Other,False,51,3.73552446193698,3.9512437185814275
7346,Men's Jacket Real Pelle Black Tg.50 Italy Vintage,Pre-Owned,$51.13,Italy,51.13,IT,eBay,International,Used,Vintage,False,49,3.9537405987800147,3.912023005428146
7347,Real Leather Used Men's Jacket Size 56 Beige XYC441L,Pre-Owned,$38.96,Italy,38.96,IT,eBay,International,Used,Other,False,52,3.687878953780353,3.970291913552122
7348,Leather Jacket Man Brown Size 46 PGC061LZ,Pre-Owned,$23.83,Italy,23.83,IT,eBay,International,Used,Other,False,41,3.2120525995200753,3.7376696182833684
7349,Lomo Jacket Genuine Leather Woman Tg52 Brown AN33,Pre-Owned,$69.69,Italy,69.69,IT,eBay,International,Used,Other,False,49,4.258304120182863,3.912023005428146
7350,Conbipel Jacket Genuine Leather Used Man Size 48 Light Brown XYM865L,Pre-Owned,$45.71,Italy,45.71,IT,eBay,International,Used,Other,False,68,3.8439582745140166,4.23410650459726
7351,Vera Pelle Leather Jacket Used Man Tg44 Green LLV414,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,52,3.685122405236224,3.970291913552122
7352,Mens Tan Leather Jacket Vintage Quilted Retro Racing Zipped Biker,Brand New,$176.00,United Kingdom,176.0,GB,eBay,International,New,Vintage,False,65,5.176149732573829,4.189654742026425
7353,Generic Jacket Genuine Leather Used Man Size 62 Black LLV24,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,59,3.6871279210751298,4.0943445622221
7354,Vincent Jacket Genuine Leather Used Woman Size 52 Black LLD210,Pre-Owned,$44.72,Italy,44.72,IT,eBay,International,Used,Other,False,62,3.8225358389266098,4.143134726391533
7355,Marco ’S Leather Jacket Used Man Size 54 Black XYE265L,Pre-Owned,$66.76,Italy,66.76,IT,eBay,International,Used,Other,False,54,4.215972050343799,4.007333185232471
7356,IMMAGINE Leather Jacket Used Woman Brown Size 42 PGC1072PI,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,58,3.775286481854675,4.07753744390572
7357,CHEVION UNION Leather Jacket Man Brown Size XL PGC060LZ,Pre-Owned,$26.63,Italy,26.63,IT,eBay,International,Used,Other,False,55,3.318902138935325,4.02535169073515
7358,Canda Jacket Genuine Leather Used Man Size 56 Brown XYM479L,Pre-Owned,$52.69,Italy,52.69,IT,eBay,International,Used,Other,False,59,3.983226764434478,4.0943445622221
7359,Grand Ford Leather Jacket Used Man Tg48 Black LLD409,Pre-Owned,$40.90,Italy,40.9,IT,eBay,International,Used,Other,False,52,3.735285826928092,3.970291913552122
7360,Men's Jacket Man Black Leather Used Size M Gbt 206 Lz,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,53,3.685122405236224,3.9889840465642745
7361,Jacket Coat Men's Leather KS Black Size 52 Cod. AN56,Pre-Owned,$93.25,Italy,93.25,IT,eBay,International,Used,Other,False,52,4.54595082632812,3.970291913552122
7362,Max Mara Leather Jacket Used Man Brown Size 46 PGC786PI,Pre-Owned,$45.33,Italy,45.33,IT,eBay,International,Used,Other,False,55,3.835789699428557,4.02535169073515
7363,Manifatture IN Pelle Leather Jacket Model 3 Hooks Man Tg50 Black LLV1699,Pre-Owned,$94.49,Italy,94.49,IT,eBay,International,Used,Other,False,72,4.559021529962111,4.290459441148391
7364,Braschi Men's Brown Leather Jacket Used Size 40 PGE130LZ,Pre-Owned,$35.97,Italy,35.97,IT,eBay,International,Used,Other,False,56,3.6101067729485403,4.04305126783455
7365,Celio Leather Jacket Man Tgxxl Black LLV1341,Pre-Owned,$87.10,Italy,87.1,IT,eBay,International,Used,Other,False,44,4.478472532942134,3.8066624897703196
7366,Reeve Leather Jacket Man Tg52 Brown LLV902,Pre-Owned,$82.25,Italy,82.25,IT,eBay,International,Used,Other,False,42,4.421848128860553,3.7612001156935624
7367,Vera Pelle Leather Jacket Man Tgm Brown LLV823,Pre-Owned,$65.55,Italy,65.55,IT,eBay,International,Used,Other,False,46,4.197953544841121,3.8501476017100584
7368,Brown Leather Jacket Used Men Size 48 PGS613PI,Pre-Owned,$35.97,Italy,35.97,IT,eBay,International,Used,Other,False,46,3.6101067729485403,3.8501476017100584
7369,Imperial Leather Jacket Used Man Size L Brown LLR64,Pre-Owned,$82.51,Italy,82.51,IT,eBay,International,Used,Other,False,51,4.424966385165138,3.9512437185814275
7370,Monks Leather Jacket Used Man Tg52 Camel LLV564,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,47,3.6871279210751298,3.871201010907891
7371,Blue Staff Leather Jacket Man Size XL Black LLV730,Pre-Owned,$51.61,Italy,51.61,IT,eBay,International,Used,Other,False,50,3.962906215742716,3.9318256327243257
7372,Missardi Leather Jacket Man Tg54 Black LLV1330,Pre-Owned,$128.48,Italy,128.48,IT,eBay,International,Used,Other,False,46,4.8635264290580436,3.8501476017100584
7373,Generic Leather Jacket Used Women Size 54 Black LLV132,Pre-Owned,$35.97,Italy,35.97,IT,eBay,International,Used,Other,False,54,3.6101067729485403,4.007333185232471
7374,Real Leather Coat IN 100% Wool Used Man Size 44 Beige XYC499L,Pre-Owned,$44.38,Italy,44.38,IT,eBay,International,Used,Other,False,61,3.8150714793516958,4.127134385045092
7375,Leather Jacket Man Brown Vintage Size 52 MON1539LZ,Pre-Owned,$25.20,Italy,25.2,IT,eBay,International,Used,Vintage,False,50,3.265759410767051,3.9318256327243257
7376,My Time Leather Jacket Used Man Size 40 Brown LLD506,Pre-Owned,$39.87,Italy,39.87,IT,eBay,International,Used,Other,False,52,3.7103962975761857,3.970291913552122
7378,Blue family Jacket Genuine Leather Used Man Size XL Brown XYR671L,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,65,3.685122405236224,4.189654742026425
7379,New Classic Puffer Bomber Zipper stylish Genuine Lambskin Leather Jacket,New (Other),$129.00,India,129.0,IN,eBay,International,New,Other,False,72,4.867534450455582,4.290459441148391
7380,"Green Lantern Jacket, Ryan Reynolds Green Lantern Faux&Real Sheep Leather jacket",Brand New,$59.00,Pakistan,59.0,PK,eBay,International,New,Other,False,80,4.0943445622221,4.394449154672439
7381,Aviatrix Men’s Real Leather Flight Bomber Jacket – Military Patch Style Aviator,Brand New,$138.40,United Kingdom,138.4,GB,eBay,International,New,Other,False,79,4.937347498326424,4.382026634673881
7382,Men's Stand Collar Real Suede Leather Jacket 100% Soft Sheepskin Causal C,Brand New,$109.23,India,109.23,IN,eBay,International,New,Other,False,73,4.702569091975224,4.30406509320417
